question_index,question,question_type,group_type,group_value,answer,count,percent,n_answered
16,Mulle meeldib käia pidudel.,likert,School location,Väikelinnad/maakohad,ei oska öelda,12,0.06818181818181818,176
16,Mulle meeldib käia pidudel.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,65,0.3693181818181818,176
16,Mulle meeldib käia pidudel.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,53,0.30113636363636365,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,5,0.028409090909090908,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,18,0.10227272727272728,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,ei oska öelda,18,0.10227272727272728,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,68,0.38636363636363635,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,67,0.3806818181818182,176
17,Mulle meeldib teha sporti.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,0,0.0,176
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,19,0.10795454545454546,176
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,26,0.14772727272727273,176
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,School location,Väikelinnad/maakohad,ei oska öelda,45,0.2556818181818182,176
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,49,0.2784090909090909,176
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,37,0.21022727272727273,176
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,61,0.3465909090909091,176
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,100,0.5681818181818182,176
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,School location,Väikelinnad/maakohad,ei oska öelda,12,0.06818181818181818,176
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,2,0.011363636363636364,176
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,1,0.005681818181818182,176
20,Eesti on salliv riik eri rahvuste suhtes.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,15,0.08522727272727272,176
20,Eesti on salliv riik eri rahvuste suhtes.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,65,0.3693181818181818,176
20,Eesti on salliv riik eri rahvuste suhtes.,likert,School location,Väikelinnad/maakohad,ei oska öelda,32,0.18181818181818182,176
20,Eesti on salliv riik eri rahvuste suhtes.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,58,0.32954545454545453,176
20,Eesti on salliv riik eri rahvuste suhtes.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,6,0.03409090909090909,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,25,0.14204545454545456,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,68,0.38636363636363635,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,ei oska öelda,48,0.2727272727272727,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,30,0.17045454545454544,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,4,0.022727272727272728,176
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,1,0.005681818181818182,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,43,0.24431818181818182,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,39,0.2215909090909091,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,ei oska öelda,62,0.3522727272727273,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,23,0.13068181818181818,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,7,0.03977272727272727,176
22,Eesti võiks olla konservatiivsem.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,2,0.011363636363636364,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,pole üldse nõus,2,0.011363636363636364,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,9,0.05113636363636364,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,ei oska öelda,18,0.10227272727272728,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,pigem olen nõus,71,0.4034090909090909,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,olen täiesti nõus,76,0.4318181818181818,176
23,"Olen uhke, et olen eestlane.",likert,School location,Väikelinnad/maakohad,ei soovi avaldada,0,0.0,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,pole üldse nõus,30,0.17045454545454544,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,36,0.20454545454545456,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,ei oska öelda,32,0.18181818181818182,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,pigem olen nõus,33,0.1875,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,olen täiesti nõus,42,0.23863636363636365,176
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,School location,Väikelinnad/maakohad,ei soovi avaldada,3,0.017045454545454544,176
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,41,0.23295454545454544,176
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,40,0.22727272727272727,176
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,School location,Väikelinnad/maakohad,ei oska öelda,52,0.29545454545454547,176
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,29,0.16477272727272727,176
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,14,0.07954545454545454,176
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,2,0.011363636363636364,176
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,School location,Väikelinnad/maakohad,ei oska öelda,1,0.005681818181818182,176
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,School location,Väikelinnad/maakohad,pigem olen nõus,9,0.05113636363636364,176
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,School location,Väikelinnad/maakohad,olen täiesti nõus,163,0.9261363636363636,176
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,School location,Väikelinnad/maakohad,ei soovi avaldada,1,0.005681818181818182,176
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,School location,Väikelinnad/maakohad,pole üldse nõus,0,0.0,176
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,4,0.022727272727272728,176
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,School location,Väikelinnad/maakohad,ei oska öelda,14,0.07954545454545454,176
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,School location,Väikelinnad/maakohad,pigem olen nõus,26,0.14772727272727273,176
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,School location,Väikelinnad/maakohad,olen täiesti nõus,132,0.75,176
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,School location,Väikelinnad/maakohad,pole üldse nõus,2,0.011363636363636364,176
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,0,0.0,176
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,School location,Väikelinnad/maakohad,ei oska öelda,6,0.03409090909090909,176
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,School location,Väikelinnad/maakohad,pigem olen nõus,31,0.17613636363636365,176
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,School location,Väikelinnad/maakohad,olen täiesti nõus,137,0.7784090909090909,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,48,0.2727272727272727,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,50,0.2840909090909091,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,ei oska öelda,36,0.20454545454545456,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,28,0.1590909090909091,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,13,0.07386363636363637,176
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,1,0.005681818181818182,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,7,0.03977272727272727,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,26,0.14772727272727273,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,ei oska öelda,67,0.3806818181818182,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,49,0.2784090909090909,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,26,0.14772727272727273,176
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,1,0.005681818181818182,176
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,8,0.045454545454545456,176
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,60,0.3409090909090909,176
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,School location,Väikelinnad/maakohad,ei oska öelda,71,0.4034090909090909,176
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,26,0.14772727272727273,176
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,11,0.0625,176
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,52,0.29545454545454547,176
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,77,0.4375,176
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,School location,Väikelinnad/maakohad,ei oska öelda,24,0.13636363636363635,176
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,16,0.09090909090909091,176
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,7,0.03977272727272727,176
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,1,0.005681818181818182,176
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,4,0.022727272727272728,176
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,School location,Väikelinnad/maakohad,ei oska öelda,10,0.056818181818181816,176
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,68,0.38636363636363635,176
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,93,0.5284090909090909,176
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,24,0.13636363636363635,176
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,59,0.3352272727272727,176
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,School location,Väikelinnad/maakohad,ei oska öelda,35,0.19886363636363635,176
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,42,0.23863636363636365,176
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,16,0.09090909090909091,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,32,0.18181818181818182,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,40,0.22727272727272727,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,ei oska öelda,50,0.2840909090909091,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,pigem olen nõus,26,0.14772727272727273,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,olen täiesti nõus,27,0.1534090909090909,176
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,School location,Väikelinnad/maakohad,ei soovi avaldada,1,0.005681818181818182,176
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,School location,Väikelinnad/maakohad,pole üldse nõus,2,0.011363636363636364,176
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,School location,Väikelinnad/maakohad,pigem ei ole nõus,8,0.045454545454545456,176
